1000000	1600000	887064
1000000	1600000	991398
1000000	1600000	862707
1000000	1600000	876550
1000000	1600000	922668
1000000	1600000	1149736
1000000	1600000	1151083
1000000	1600000	1208204
1000000	1600000	1196218
1000000	1600000	1199871
1000000	1600000	1209460
1000000	1600000	1177380
1000000	1600000	924940
1000000	1600000	934487
1000000	1600000	982976
1000000	1600000	919287
1000000	1600000	920588
1000000	1600000	911947
1000000	1600000	921862
1000000	1600000	923491
1000000	1600000	915916
