1000000	78498	99194
1000000	78498	96742
1000000	78498	95477
1000000	78498	98581
1000000	78498	99838
1000000	78498	96401
1000000	78498	96840
1000000	78498	99775
1000000	78498	99834
1000000	78498	100277
1000000	78498	99410
1000000	78498	96507
1000000	78498	96441
1000000	78498	96138
1000000	78498	97676
1000000	78498	98957
1000000	78498	79697
1000000	78498	99566
1000000	78498	99893
1000000	78498	87094
